A00146182PNM90WNNAZ5Q	0
A00165422B2GAUE3EL6Z0	1
A002043023IWSITS68QKB	2
A00404823GU1Q517KP4Z8	3
A00466301HMUNGEKES0A7	4
A00475741WVLQL5CVWK2Z	5
A00635603LUUJQPQWSJW1	6
A007227915NZZC7B6P030	7
A00810132N2SJJVSNT18B	8
A0107229P6G90UKRJYQW	9
A0118994XV4RVRG8RBM2	10
A0145698H8AAYMRXLBD8	11
A01749481KYG2RR0SF6GR	12
A02155413BVL8D0G7X6DN	13
A02169172W1M4KVIPL65P	14
A02169613GQBWLG1S7P1L	15
A021943320Y3C5B58IY79	16
A0224041E58B9YLYXLOL	17
A022899328A0QROR32DCT	18
A02543893AR69UHO3IJZI	19
A02755422E9NI29TCQ5W3	20
A0281906287OAYIZ1EFS	21
A02834002FT5BE3PA7B5O	22
A03140201UOOYZJMMJOFG	23
A03236882LUP4ARMDDMXU	24
A03329413Q4VXCM0X7RSV	25
A0354015HQ3F3YABW0L7	26
A03756272FRRX98COZNG7	27
A03938522TNXCNEXR0ZS2	28
A03976421L2IQXL8IFKBQ	29
A0408992380PBBJ92SXUQ	30
A04302121C7RQ2ZU3PZTJ	31
A0464351OZXPUPKGI6HO	32
A04740333HUOPRGNFV2HM	33
A048681111PT7XGLOEOGX	34
A05054933SN1B37CAH4KS	35
A0508575POGBTVG7AGWP	36
A0513340230EGKPSNH1YF	37
A05476722FN39OOG12CDQ	38
A05613441GM5VUIRSCIK1	39
A06015033IOSA3QZKRI2A	40
A0604201MBJEJ93VKB77	41
A06234232PMTLG6TYW978	42
A0647567NOSE5H95OBQ2	43
A065995424G4KBBX1V8BO	44
A06720182VHL0J3VNHC1T	45
A0678500JUN3N7KUG4PS	46
A0718784TOWF9DX1DOFD	47
A08210303C9O1FI2EPEIO	48
A08446041NE0MWLW29CYU	49
A08454962KVSZ29VDDSKZ	50
A0864281261P8AQKPFKNQ	51
A0864963DOAY7LXGS5I6	52
A091992438CT0KNFRT95D	53
A09379542AJ9HADJUEWOT	54
A09386383518NVR7RSA4F	55
A095279462RKEPKUCAWI	56
A09632802PYKTXZ28OBD2	57
A096651410JOC6SF22KAG	58
A09686563N98P8MQZOX8Q	59
A09811161BMHO0F6J92FV	60
A09896271QMS6LW8DGUG9	61
A099012535FL3FIYSCQQP	62
A099766128UI0NCS98N1E	63
A1007HV4X30DCB	64
A1009VX6WY3WK3	65
A100CX83HBJ3P5	66
A100DO844MBA4W	67
A100UDNMFST0LI	68
A1017UZIPW58F4	69
A101E37WFPUEII	70
A101GN97A47S1P	71
A101HTPLV9HVMR	72
A101RH7A8NCHLA	73
A101TA1KDP727L	74
A101TGCD6V4R6D	75
A101TGFEQ9Y87U	76
A1027WM3PXKVMR	77
A102EVNUPC55FN	78
A102JNFLL0KW7I	79
A102MU6ZC9H1N6	80
A102QZQ2FYA04L	81
A102WLPGPPG6IM	82
A102WZ11EZDIPM	83
A10368A5JOAAWM	84
A10368DB0HW1C3	85
A103979529MRJY0U56QI4	86
A103FM4JZUNMWH	87
A103H1FRENK1RX	88
A103HHE0H07OYZ	89
A103P1DKUD8SJR	90
A103PIRYKWQKR7	91
A103VMN9OENIN6	92
A1041053SID37WN8GTT8	93
A1041E3M8ET9YQ	94
A10465JWIKTSRA	95
A1047EDJ84IMAS	96
A104FVENPIJBWJ	97
A104I1DVV0BX1K	98
A104IW3ZTJGIRI	99
A104MRW2HGDE2D	100
A104SG9QZ92UAH	101
A105C374T9A12	102
A105GPLAKST4B4	103
A105IVMWEPECEW	104
A105SYW3DH94QY	105
A105V0OSENY5WP	106
A106193IM2RGEN	107
A1061GUVDRBQRS	108
A106BS7DV4CCWR	109
A106GRKSYBW4X4	110
A106MH60MK10QT	111
A106ZTENHLR1IP	112
A1076V1FMO3G71	113
